hour,CZ,DE,LT,PL,PL dolnośląskie,PL kujawsko-pomorskie,PL lubelskie,PL lubuskie,PL łódzkie,PL małopolskie,PL mazowieckie,PL opolskie,PL podkarpackie,PL podlaskie,PL pomorskie,PL śląskie,PL świętokrzyskie,PL warmińsko-mazurskie,PL wielkopolskie,PL zachodniopomorskie,SE,SK
2012-01-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28 07:00:00,0.0,0.0,0.0,0.004,0.0,0.0,0.028,0.0,0.0,0.004,0.0,0.0,0.053,0.001,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0
2012-01-28 08:00:00,0.018,0.0,0.029,0.113,0.077,0.155,0.175,0.055,0.157,0.15,0.163,0.093,0.216,0.14,0.093,0.122,0.2,0.111,0.106,0.052,0.0,0.086
2012-01-28 09:00:00,0.107,0.02,0.246,0.258,0.185,0.319,0.353,0.132,0.321,0.296,0.35,0.238,0.362,0.325,0.186,0.273,0.376,0.309,0.263,0.158,0.005,0.232
2012-01-28 10:00:00,0.178,0.065,0.396,0.367,0.259,0.449,0.444,0.167,0.439,0.441,0.47,0.378,0.455,0.432,0.321,0.424,0.487,0.419,0.395,0.26,0.054,0.393
2012-01-28 11:00:00,0.232,0.112,0.482,0.4,0.252,0.506,0.455,0.202,0.508,0.496,0.532,0.379,0.511,0.462,0.358,0.481,0.532,0.477,0.418,0.285,0.097,0.509
2012-01-28 12:00:00,0.27,0.144,0.502,0.426,0.306,0.5,0.496,0.243,0.548,0.543,0.541,0.481,0.53,0.485,0.316,0.562,0.525,0.473,0.451,0.319,0.101,0.571
2012-01-28 13:00:00,0.264,0.15,0.439,0.359,0.262,0.407,0.432,0.259,0.453,0.481,0.457,0.38,0.465,0.426,0.223,0.509,0.479,0.427,0.356,0.248,0.081,0.55
2012-01-28 14:00:00,0.224,0.131,0.299,0.255,0.193,0.267,0.305,0.178,0.326,0.349,0.316,0.281,0.319,0.288,0.127,0.381,0.329,0.274,0.278,0.182,0.055,0.452
2012-01-28 15:00:00,0.143,0.089,0.133,0.105,0.071,0.102,0.131,0.051,0.152,0.174,0.13,0.13,0.149,0.112,0.042,0.189,0.149,0.115,0.118,0.067,0.021,0.289
2012-01-28 16:00:00,0.049,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106
2012-01-28 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29 07:00:00,0.0,0.0,0.0,0.012,0.0,0.0,0.102,0.0,0.0,0.051,0.005,0.0,0.106,0.015,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0
2012-01-29 08:00:00,0.029,0.0,0.052,0.18,0.152,0.174,0.297,0.118,0.235,0.27,0.242,0.202,0.31,0.262,0.123,0.25,0.284,0.2,0.165,0.058,0.0,0.111
2012-01-29 09:00:00,0.129,0.03,0.319,0.377,0.347,0.36,0.503,0.329,0.438,0.48,0.452,0.405,0.515,0.473,0.298,0.466,0.495,0.415,0.357,0.223,0.011,0.261
2012-01-29 10:00:00,0.228,0.082,0.498,0.529,0.513,0.509,0.626,0.495,0.574,0.612,0.586,0.553,0.635,0.599,0.462,0.61,0.627,0.56,0.527,0.376,0.096,0.398
2012-01-29 11:00:00,0.307,0.126,0.585,0.597,0.597,0.579,0.676,0.579,0.636,0.673,0.645,0.62,0.686,0.652,0.536,0.678,0.684,0.63,0.595,0.444,0.153,0.489
2012-01-29 12:00:00,0.346,0.158,0.601,0.61,0.619,0.6,0.651,0.599,0.626,0.663,0.628,0.633,0.664,0.628,0.548,0.671,0.666,0.616,0.614,0.536,0.205,0.511
2012-01-29 13:00:00,0.33,0.164,0.537,0.537,0.559,0.525,0.554,0.539,0.547,0.582,0.54,0.569,0.572,0.528,0.47,0.592,0.576,0.525,0.546,0.502,0.22,0.458
2012-01-29 14:00:00,0.252,0.136,0.395,0.394,0.426,0.387,0.382,0.413,0.397,0.429,0.379,0.434,0.404,0.353,0.333,0.439,0.413,0.362,0.41,0.385,0.173,0.367
2012-01-29 15:00:00,0.157,0.088,0.193,0.194,0.234,0.188,0.163,0.226,0.191,0.213,0.168,0.228,0.183,0.143,0.144,0.222,0.193,0.152,0.212,0.199,0.104,0.244
2012-01-29 16:00:00,0.067,0.034,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103
2012-01-29 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-30 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-30 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-30 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-30 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-30 07:00:00,0.0,0.0,0.0,0.013,0.0,0.0,0.096,0.0,0.0,0.077,0.012,0.0,0.096,0.031,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.0
2012-01-30 08:00:00,0.049,0.0,0.067,0.21,0.201,0.202,0.272,0.174,0.235,0.268,0.242,0.227,0.286,0.263,0.154,0.256,0.276,0.229,0.198,0.158,0.0,0.153
2012-01-30 09:00:00,0.233,0.051,0.335,0.411,0.415,0.407,0.457,0.385,0.433,0.453,0.443,0.436,0.438,0.468,0.321,0.46,0.475,0.434,0.405,0.359,0.067,0.354
2012-01-30 10:00:00,0.412,0.137,0.508,0.546,0.572,0.547,0.512,0.541,0.574,0.576,0.558,0.591,0.492,0.592,0.455,0.604,0.583,0.567,0.552,0.519,0.188,0.525
2012-01-30 11:00:00,0.537,0.214,0.594,0.611,0.649,0.612,0.532,0.624,0.631,0.661,0.603,0.661,0.509,0.637,0.531,0.678,0.63,0.633,0.622,0.601,0.257,0.62
2012-01-30 12:00:00,0.583,0.254,0.609,0.607,0.655,0.6,0.555,0.634,0.597,0.637,0.59,0.657,0.485,0.614,0.542,0.666,0.588,0.617,0.617,0.613,0.278,0.65
2012-01-30 13:00:00,0.555,0.25,0.546,0.526,0.589,0.52,0.402,0.574,0.518,0.54,0.501,0.586,0.343,0.514,0.481,0.593,0.437,0.531,0.546,0.551,0.257,0.61
2012-01-30 14:00:00,0.479,0.208,0.405,0.382,0.453,0.35,0.27,0.444,0.368,0.389,0.356,0.442,0.234,0.346,0.354,0.435,0.281,0.368,0.4,0.42,0.194,0.502
