hour,CZ,DE,LT,PL,PL dolnośląskie,PL kujawsko-pomorskie,PL lubelskie,PL lubuskie,PL łódzkie,PL małopolskie,PL mazowieckie,PL opolskie,PL podkarpackie,PL podlaskie,PL pomorskie,PL śląskie,PL świętokrzyskie,PL warmińsko-mazurskie,PL wielkopolskie,PL zachodniopomorskie,SE,SK
2013-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-05 08:00:00,0.0,0.0,0.0,0.013,0.0,0.019,0.026,0.0,0.007,0.013,0.011,0.002,0.023,0.002,0.025,0.006,0.024,0.017,0.014,0.005,0.0,0.005
2013-01-05 09:00:00,0.001,0.0,0.008,0.049,0.009,0.037,0.046,0.007,0.058,0.053,0.037,0.025,0.071,0.017,0.088,0.031,0.074,0.074,0.064,0.08,0.0,0.106
2013-01-05 10:00:00,0.016,0.006,0.028,0.112,0.041,0.104,0.06,0.055,0.131,0.189,0.053,0.058,0.161,0.046,0.204,0.065,0.162,0.138,0.131,0.175,0.087,0.195
2013-01-05 11:00:00,0.037,0.017,0.047,0.164,0.073,0.202,0.067,0.079,0.283,0.199,0.092,0.1,0.192,0.039,0.297,0.171,0.262,0.154,0.154,0.188,0.187,0.249
2013-01-05 12:00:00,0.046,0.026,0.051,0.157,0.114,0.27,0.048,0.128,0.272,0.151,0.117,0.137,0.142,0.04,0.204,0.148,0.239,0.11,0.191,0.14,0.228,0.255
2013-01-05 13:00:00,0.043,0.028,0.037,0.141,0.072,0.263,0.028,0.074,0.229,0.173,0.062,0.13,0.155,0.025,0.129,0.209,0.143,0.093,0.17,0.132,0.218,0.236
2013-01-05 14:00:00,0.034,0.022,0.018,0.086,0.051,0.142,0.011,0.049,0.099,0.141,0.04,0.072,0.047,0.008,0.087,0.161,0.076,0.056,0.095,0.074,0.138,0.193
2013-01-05 15:00:00,0.017,0.009,0.0,0.017,0.02,0.011,0.0,0.009,0.033,0.017,0.0,0.038,0.002,0.0,0.001,0.036,0.009,0.0,0.035,0.028,0.017,0.104
2013-01-05 16:00:00,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
